token_price,simulation,timestep,token_supply,collateral_pool,sentiment,substep,subset,funding_pool,run
0.06339712510792277,0,168,248400895.0940373,7873951.311598341,0.704085506048164,2,0,13237346.42509126,1
0.0641822159250036,0,169,251477016.62732458,8070176.0906753335,0.6991309605936182,2,0,13241387.49864773,1
0.06449947068486864,0,170,252720075.61760467,8150155.554387738,0.6729498662525074,2,0,13246988.147658767,1
0.06516786486904139,0,171,255338959.57080483,8319947.406555915,0.6680407753434175,2,0,13255852.16239731,1
0.06576160106474924,0,172,257665320.61970872,8472242.011406995,0.6631316844343257,2,0,13259781.020859083,1
0.06639540586296898,0,173,260148677.37957236,8636338.509665642,0.6582225935252347,2,0,13266141.242369702,1
0.06681083237942763,0,174,261776390.28230187,8744749.266021248,0.6533563659690484,2,0,13277480.408103662,1
0.0672354740648663,0,175,263440209.81004295,8856263.697163038,0.6484927296054113,2,0,13294418.879018059,1
0.06740491110731457,0,176,264104093.43149412,8900956.470413882,0.6436323495024612,2,0,13310141.852378653,1
0.06786005312175493,0,177,265887418.52059594,9021567.172606962,0.6449981635859912,2,0,12689615.60920981,1
0.0681648074993025,0,178,267081498.85212162,9102779.477940025,0.640178343766171,2,0,12702263.000943525,1
0.06832865388454566,0,179,267723477.3122338,9146592.409017317,0.6353585239463512,2,0,12715880.785265427,1
0.06867685321243301,0,180,269087782.4691494,9240051.06894644,0.6305387041265315,2,0,12726921.077624802,1
0.06879660367731237,0,181,269556985.4907899,9272302.549630456,0.6257511374049546,2,0,12745861.26595874,1
0.06909882537847523,0,182,270741142.358438,9353947.459297303,0.6217421283959458,2,0,12327462.861930814,1
0.06932338910642989,0,183,271621021.86298394,9414844.894046867,0.616967353621171,2,0,12339055.012114417,1
0.06964293958778407,0,184,272873075.88690037,9501841.56956211,0.663123485985872,2,0,12358243.283790132,1
0.06987567349877906,0,185,273784967.58090824,9565454.501778677,0.6616940424338561,2,0,12111565.751867779,1
0.07017730832251419,0,186,274966824.96134603,9648215.826887585,0.6559848448293888,2,0,12121618.823192522,1
0.07057190658110722,0,187,276512929.1493545,9757022.302198283,0.6512527019722458,2,0,12138198.147486916,1
0.07096152161781127,0,188,278039508.21259487,9865053.286316834,0.6909450004353034,2,0,12156133.81132585,1
0.07107572745051641,0,189,278486986.4069234,9896832.572187077,0.6861235718638751,2,0,12175807.876661897,1
0.07124822158410964,0,190,279162848.2399338,9944928.234724985,0.681302143292447,2,0,12192492.626361633,1
0.07137303772131251,0,191,279651899.4413975,9979802.783833778,0.6546137202733702,2,0,12216909.915681932,1
0.07189607296459273,0,192,281701241.9372183,10126606.522267317,0.6516968771248902,2,0,12019531.058416605,1
0.07208344574856392,0,193,282435400.89435506,10179458.44892107,0.6469181160629431,2,0,12036730.734277098,1
0.0724367624374387,0,194,283819756.756214,10279492.147600755,0.6231072513962708,2,0,12045264.872115899,1
0.07237604000157306,0,195,283581835.755922,10262265.144195067,0.6193832246714095,2,0,12066200.822301883,1
0.07222701813050898,0,196,282997942.304951,10220048.754878215,0.6146044636094626,2,0,12101410.876145435,1
0.07217798607732365,0,197,282805826.2448174,10206177.49464222,0.6108645768898161,2,0,12130898.317898761,1
0.07198480784258755,0,198,282048920.5280448,10151618.673210278,0.6060877911755304,2,0,12162191.10352948,1
0.07155471755420065,0,199,280363752.4320989,10030674.558857335,0.6013110054612448,2,0,12212402.232820773,1
0.07182611539751996,0,200,281427136.09645826,10106908.976628883,0.6605891832753741,2,0,11765059.229305012,1
0.07235806075030916,0,201,283511389.94154996,10257167.18839763,0.6557677547039463,2,0,11775348.810293935,1
0.07254242962101473,0,202,284233779.0472512,10309504.456225136,0.6517663472161394,2,0,11794952.502281379,1
0.07260406066264592,0,203,284475260.1219956,10327029.521459674,0.6469433383665819,2,0,11824038.807297476,1
0.0726761337001264,0,204,284757654.7414964,10347542.694063712,0.6421203295170247,2,0,11861906.849369844,1
0.07244455975780603,0,205,283850308.00526965,10281705.300279703,0.6385879146164386,2,0,11903282.794681769,1
0.07258809754019557,0,206,284412713.8488261,10322488.90726516,0.6337664860450108,2,0,11927881.503541155,1
0.07230426504244365,0,207,283300609.05892694,10241921.162041182,0.6293226873503867,2,0,11978432.336273782,1
0.072477995623589,0,208,283981315.50718075,10291198.271255247,0.6244996785008285,2,0,11991980.679484194,1
0.07262457868022072,0,209,284555653.2616286,10332867.214600377,0.6196766696512718,2,0,11999033.63698652,1
0.07272117785359387,0,210,284934145.5211812,10360373.336503807,0.6148536608017141,2,0,12016810.897744086,1
0.07286983670690839,0,211,285516616.6058576,10402774.614588903,0.610030651952156,2,0,12029406.705221677,1
0.07289948710695403,0,212,285632791.99864864,10411242.018814383,0.6065518513696128,2,0,11489308.212885711,1
0.07266397897888296,0,213,284710030.4425815,10344081.833578434,0.6017288425200553,2,0,11526543.095280733,1
