substep,timestep,subset,funding_pool,collateral_pool,sentiment,token_supply,run,token_price,simulation
2,161,0,12363742.050420992,34802745.95001856,0.7799201577979319,522232083.8219775,1,0.1332845952141171,5
2,162,0,12015499.999337371,34559257.42367136,0.7754005075092121,520402045.63492227,1,0.13281753103605484,5
2,163,0,12097447.570793537,34420842.343478106,0.7453613978504737,519358855.39706045,1,0.13255128697926088,5
2,164,0,12202568.062989132,34183339.70899082,0.7404056456380844,517563974.71750885,1,0.13209319573545822,5
2,165,0,12350247.164848905,33753033.22701831,0.7354498934256953,514296060.2277783,1,0.13125915532803933,5
2,166,0,12490002.417816628,33354402.64159176,0.7304941412133056,511250066.4867068,1,0.1304817537562473,5
2,167,0,12636169.595557075,32884031.426967632,0.7255383890009165,507632385.715031,1,0.1295584456482164,5
2,168,0,12179182.307353038,32566953.111392666,0.7250074155495889,505179080.8462199,1,0.12893231072371455,5
2,169,0,11716173.897110509,32373080.595700044,0.7244764420982612,503673159.56429744,1,0.12854796798663792,5
2,170,0,11860101.19361077,31865451.92839454,0.6978082431075286,499708613.0232155,1,0.1275361324497088,5
2,171,0,11937950.61054077,31657406.213930085,0.6928524908951393,498074672.90041953,1,0.12711911661591102,5
2,172,0,12062493.916968856,31235417.902345672,0.6878967386827497,494743906.9702951,1,0.1262690352009573,5
2,173,0,11989872.51859327,30909372.336243622,0.686626481340775,492154983.421701,1,0.12560828754124004,5
2,174,0,12133692.802772034,30476356.204734046,0.6816703409898982,488695471.2258777,1,0.12472534737547306,5
2,175,0,11939635.600191113,30436408.770016447,0.7457557249478212,488375082.992048,1,0.12464357756971,5
2,176,0,12054981.703550322,30153740.326560766,0.7407995845969442,486101979.0533641,1,0.12406343370698561,5
2,177,0,12165898.278188435,29903313.916403826,0.7358434442460671,484079235.3648782,1,0.12354718703794017,5
2,178,0,12276169.932470456,29640899.380045444,0.7308873038951896,481950552.52775455,1,0.12300390247332889,5
2,179,0,12341795.40079436,29588951.684613902,0.7777081228630556,481528041.73889476,1,0.12289606884684115,5
2,180,0,12454671.062899817,29348600.850974035,0.7494136901086972,479568329.59828436,1,0.1223959091525423,5
2,181,0,12275316.545420555,29277583.733559046,0.7453540449900578,478987753.56931216,1,0.12224773395724166,5
2,182,0,12068671.878428675,29116362.79251354,0.7008633013772028,477667127.85951775,1,0.12191068254157394,5
2,183,0,12177569.588636734,28869991.28567946,0.7404483484681185,475641916.50202566,1,0.12139380607157449,5
2,184,0,12232080.301102575,28815668.737341806,0.7354922081172405,475194215.520763,1,0.121279543378965,5
2,185,0,12265321.839953478,28836636.967002116,0.7305360677663636,475367075.80690753,1,0.12132366095423681,5
2,186,0,11856488.307058074,28638120.88546949,0.7277368013237088,473727998.0270864,1,0.12090533388247002,5
2,187,0,11930114.195981769,28484306.84022576,0.7002780343427102,472454099.4415994,1,0.12058020821024429,5
2,188,0,12044239.16147653,28143864.546396386,0.695321893991833,469622244.53916657,1,0.11985745936721354,5
2,189,0,11497312.251275865,27847698.236833554,0.6909797887286756,467144721.6578329,1,0.11922514349731222,5
2,190,0,11579378.4376434,27639310.611211866,0.6860236483777978,465393589.8720714,1,0.11877821788997753,5
2,191,0,11677030.655029826,27368119.87385749,0.6811013703144592,463104792.80529773,1,0.11819406881139242,5
2,192,0,11748331.011615302,27203228.38125121,0.6761890896127053,461707594.020716,1,0.11783747433892391,5
2,193,0,11876266.326527286,26796002.820283543,0.6454859254203398,458238739.1888918,1,0.11695214973624433,5
2,194,0,11589608.421502475,26497777.206481062,0.6405736447185852,455681624.6901163,1,0.11629952041406422,5
2,195,0,11571387.271412011,25827104.28099577,0.6207964935767932,449877892.5098292,1,0.11481828607717809,5
2,196,0,11734731.28087389,25265687.851528432,0.6158849891520142,444961419.6008727,1,0.11356349893971293,5
2,197,0,11901403.047201164,24654215.496604174,0.6109734847272353,439544032.1059981,1,0.1121808678801886,5
2,198,0,12022781.592383247,24234171.925114274,0.6060619803024567,435783603.99984384,1,0.11122112765455472,5
2,199,0,11794177.114360152,24081383.239189286,0.6601138358061427,434407693.9346565,1,0.11086996651036113,5
2,200,0,11999493.671259511,23347512.598202847,0.6552023313813635,427737279.75349396,1,0.10916753672561848,5
2,201,0,11361117.960996803,23157390.4015131,0.6552154338125409,425992156.29873675,1,0.10872214457053735,5
2,202,0,11463404.674361158,22870617.54444126,0.6503031531107868,423346271.95248634,1,0.10804685931902154,5
2,203,0,11293795.46339776,22338640.77076065,0.6491943900843135,418393728.51527905,1,0.10678286622522777,5
2,204,0,11373580.915524937,22179468.569202837,0.6442813466060522,416900448.14082855,1,0.10640174971321036,5
2,205,0,11462833.662183814,21934683.51335187,0.6393683031277918,414593491.6693205,1,0.10581296597317044,5
2,206,0,11650128.937273197,21294173.146076877,0.614643778849047,408495413.2636565,1,0.10425660829798797,5
2,207,0,11767710.033538064,20912974.13489982,0.6097742136316556,404822548.05853856,1,0.10331921596361152,5
2,208,0,11598230.034664795,20717872.909672193,0.6629035956614626,402929788.8773539,1,0.10283614407064066,5
2,209,0,11686634.10483773,20478673.555467285,0.6584855997427632,400597011.88162667,1,0.10224077039056186,5
2,210,0,11457731.286882855,20553403.36861146,0.7492295461025449,401327266.1807304,1,0.10242714662380109,5
2,211,0,11095580.712652553,20739477.446788356,0.7478130218032284,403139821.1375006,1,0.10288974871432835,5
2,212,0,10995849.729821526,20662378.85672965,0.746990700698904,402389791.34704995,1,0.10269832536039128,5
2,213,0,11082311.036350992,20556138.150962505,0.7218320948477477,401353965.07332367,1,0.1024339607418957,5
2,214,0,11146555.005001115,20530275.58572692,0.7169183017442995,401101405.23016095,1,0.10236950216589838,5
2,215,0,11180676.081511563,20584001.967672925,0.7120045086408513,401625890.32703435,1,0.10250336177735886,5
2,216,0,11253938.733632553,20477370.76296899,0.7070907155374031,400584269.2818406,1,0.10223751821148848,5
2,217,0,11296879.689035047,20445033.989659175,0.7021769224339546,400267853.64408815,1,0.10215676229567303,5
2,218,0,11424016.525698818,20146756.513114873,0.6799671502403538,397337324.23882467,1,0.10140882964725162,5
2,219,0,11263755.453958992,20060443.43496448,0.6793584545881795,396485270.99057376,1,0.10119136776428403,5
2,220,0,11331506.923320442,19942737.008793354,0.6741619818662642,395320353.4643473,1,0.1008940563470984,5
2,221,0,11357427.070751153,19954631.703371156,0.6692481887628161,395438228.807177,1,0.10092414061009466,5
2,222,0,11414987.338276532,19858799.72731365,0.6643343956593675,394487541.38306475,1,0.10068150521402593,5
2,223,0,10656887.72683039,19532958.632795993,0.6269602956131471,391237800.8821028,1,0.09985210319021366,5
2,224,0,10721316.91758972,19354998.428769663,0.6221342086566254,389451484.9828965,1,0.0993961978582245,5
2,225,0,10435907.51276806,19346932.28041672,0.6203507002588009,389370325.04832315,1,0.09937548413847744,5
2,226,0,10526597.012731463,19070558.801117875,0.615524613302279,386579218.13748723,1,0.09866313503865287,5
2,227,0,10603159.91720063,18922281.043845624,0.6703909869881977,385073416.54128623,1,0.0982788228478859,5
2,228,0,10731392.496221127,18586271.100878768,0.66820194244736,381639156.85806555,1,0.09740232765366444,5
2,229,0,10290776.919305705,18568515.4127895,0.6436979804008657,381456821.0648729,1,0.09735579172999834,5
2,230,0,10164140.324071743,18583087.12709456,0.708949649451372,381606466.5699328,1,0.09739398440560253,5
2,231,0,10193413.976784477,18750148.826423865,0.7512260241571669,383317947.0896198,1,0.09783079017711674,5
2,232,0,10210739.417294249,18937645.74415014,0.7447552168605603,385229722.67245287,1,0.09831871545515271,5
2,233,0,9674458.107829347,19205739.599959914,0.7789966726594433,387946923.3936834,1,0.0990122021432823,5
2,234,0,9704073.721734615,19391041.489558037,0.7740821427449128,389813936.437161,1,0.09948870308121437,5
2,235,0,9407440.074553058,19640146.81449455,0.8008249610410194,392309801.6724414,1,0.1001257003050516,5
2,236,0,9421288.338996343,19927835.619218085,0.8184698285945322,395172632.4313363,1,0.10085635483717702,5
2,237,0,9432081.093801225,20217753.874654423,0.8135122014758878,398036818.7790063,1,0.10158735534402663,5
2,238,0,9143012.560485547,20606926.48064177,0.8456727014623039,401849474.54256755,1,0.10256042516466649,5
2,239,0,9153503.820281295,20871087.322872687,0.8176058063988677,404416933.2215579,1,0.10321569453887611,5
2,240,0,9161384.685031403,21194299.85949909,0.8126058063988679,407536330.96367335,1,0.10401183035329575,5
2,241,0,9174886.321330328,21444814.11507097,0.8076058063988677,409937772.55886835,1,0.10462472868118748,5
2,242,0,9179666.356779749,21741611.04559948,0.8026058063988682,412764800.73725307,1,0.10534624564287487,5
2,243,0,8980445.09272616,21916544.74943039,0.7986806167539799,414422033.3301342,1,0.10576920620420474,5
2,244,0,8991195.191327246,22229573.2977417,0.8362729794033124,417371083.8513011,1,0.10652186583036762,5
2,245,0,9002077.852466626,22513784.04335104,0.8312729794033116,420030707.56313485,1,0.10720065765652143,5
2,246,0,9009111.201700298,22771045.998467356,0.8262729794033121,422423707.8072754,1,0.10781140157434682,5
2,247,0,8719057.24695281,23042004.710326675,0.8216543353355156,424929541.28940797,1,0.1084509429041244,5
2,248,0,8724743.771770343,23352921.188747928,0.8518826305041919,427786820.83054405,1,0.10918018064889635,5
2,249,0,8730571.291551368,23679115.972492833,0.8468919115637003,430764134.03945154,1,0.10994005350651678,5
2,250,0,8734053.099113867,24046335.400578562,0.8419342844450562,434091462.21669656,1,0.11078925753473925,5
2,251,0,8743009.590701304,24344670.517325934,0.8156262793316136,436775977.68829364,1,0.11147440226073778,5
2,252,0,8749753.917563025,24550906.929982424,0.8106686522129691,438622154.6112396,1,0.11194558538312974,5
2,253,0,8756903.705682838,24732152.415767837,0.805711025094325,440238227.33055377,1,0.1123580410803247,5
2,254,0,8763194.720619828,24997914.35773789,0.8007533979756816,442597220.1228038,1,0.11296010558223538,5
2,255,0,8770423.43781459,25256787.98410929,0.7957957708570367,444883043.61398053,1,0.11354349574187994,5
2,256,0,8504404.694436403,25460596.386030152,0.7913466183146641,446674417.88615656,1,0.11400069207688213,5
2,257,0,8507750.238462362,25781555.161580335,0.8414472877518163,449481011.3030018,1,0.11471699365827318,5
2,258,0,8532860.657308158,26085648.662058424,0.8364896606331714,452124055.2368606,1,0.115391553976895,5
2,259,0,8326509.656526503,26370609.66582366,0.8316688746106033,454586861.080358,1,0.11602011374966725,5
2,260,0,8332570.674545048,26678445.007828973,0.8251716369882225,457232455.5765865,1,0.1166953250253703,5
2,261,0,8342429.75384712,26972590.456063304,0.8199826148275954,459746173.29326123,1,0.11733687857738026,5
2,262,0,8355438.692382089,27176600.63636262,0.8150242814942618,461481568.604455,1,0.11777978790592275,5
2,263,0,8357663.195717401,27468547.508038156,0.8100659481609296,463953698.9623182,1,0.11841072749058573,5
2,264,0,8314052.039739786,27714661.32194671,0.8080588179813772,466027539.6516858,1,0.11894001518734693,5
2,265,0,8320661.398995743,27991760.89427379,0.8031004846480435,468351487.4132949,1,0.11953313546145558,5
2,266,0,8335139.886250943,28163421.003984228,0.7777409480049176,469785380.49707305,1,0.11989909508969787,5
2,267,0,8348585.750394297,28310865.714084584,0.77282428133825,471013515.14807856,1,0.12021254084475322,5
2,268,0,8374584.318892193,28375525.546657965,0.7679076146715834,471551087.64012367,1,0.12034974063431057,5
2,269,0,8396017.321181552,28475908.01940422,0.7629909480049175,472384440.9117958,1,0.12056242989053605,5
2,270,0,8198120.597061088,28568592.962481614,0.7427983408125798,473152587.7270652,1,0.12075847708968343,5
2,271,0,8219640.777673777,28606873.332408935,0.7378823744260248,473469481.0502276,1,0.12083935492084738,5
2,272,0,8044160.161734321,28524566.427560102,0.7335966601403106,472787863.7657578,1,0.12066539187517118,5
2,273,0,8063180.847115783,28574166.28069982,0.7302237883996328,473198738.0807351,1,0.12077025562914592,5
2,274,0,8106896.545679397,28549197.345643423,0.7253071217329653,472991945.5062251,1,0.12071747782126951,5
2,275,0,8154522.892494944,28489552.910503093,0.720390455066299,472497604.332078,1,0.12059131157194286,5
