timestep,run,funding_pool,token_supply,collateral_pool,simulation,sentiment,substep,subset,token_price
29,1,19975902.006654512,667500777.5009396,42954744.93657807,12,0.8005451008175279,2,0,0.12870320570231128
30,1,19988272.658825688,669120704.5329493,43163487.72577219,12,0.7955451008175282,2,0,0.12901554961118888
31,1,20016192.972274683,669990774.0367985,43275813.20296513,12,0.7905451008175273,2,0,0.12918331081552553
32,1,19653728.544503443,670927447.78187,43396900.40174162,12,0.7892275927001051,2,0,0.12936391422117133
33,1,19701466.799024515,670859327.6948966,43388088.56801451,12,0.7622131132646139,2,0,0.1293507797442363
34,1,18997749.65891111,671587594.4418579,43482341.571098104,12,0.7595426018203804,2,0,0.12949119945324583
35,1,19043163.28409887,671923262.9657984,43525818.55335786,12,0.7545426018203812,2,0,0.12955592089858445
36,1,19095911.47627215,671625649.0062612,43487269.44189882,12,0.7495426018203809,2,0,0.12949853688953863
37,1,18545884.18643855,672971400.4390849,43661716.88067447,12,0.804283692695322,2,0,0.12975801602322795
38,1,18579520.64000816,674519453.8248979,43862820.252610825,12,0.7992836926953225,2,0,0.13005650171802877
39,1,18599291.17513706,675604485.922158,44004049.23062273,12,0.7942836926953218,2,0,0.13026571062671363
40,1,18561580.866813548,675158392.4912411,43945957.73772557,12,0.79097203910221,2,0,0.13017969776120553
41,1,18636921.898670845,674358693.669476,43841914.840701304,12,0.7859720391022101,2,0,0.13002550497907447
42,1,18684791.264413755,674589064.8497655,43871874.08614396,12,0.7809720391022097,2,0,0.13006992366801695
43,1,18713180.318688944,675181657.9373932,43948986.47865709,12,0.7759720391022104,2,0,0.1301841836548596
44,1,18511855.841428354,675395179.3008122,43976787.97836425,12,0.7727242993526358,2,0,0.1302253534705126
45,1,18596528.415716305,674537601.6113007,43865180.52197512,12,0.7658905147920009,2,0,0.13006000085745326
46,1,18643587.943728916,674481773.9594992,43857919.878007546,12,0.760890514792002,2,0,0.13004923652878747
47,1,18708870.65691374,673842712.0850606,43774849.74168012,12,0.7558905147920019,2,0,0.1299260167294184
48,1,18758911.926562376,674551936.9985272,43867045.002261996,12,0.8026932501958237,2,0,0.1300627649145948
49,1,18829517.430163212,674146524.8948752,43814331.82845116,12,0.7746315973272414,2,0,0.1299845959608958
50,1,18314419.87805173,673595704.2010235,43742762.873263344,12,0.7722666584939725,2,0,0.12987839025828776
51,1,18378827.022257224,673142111.2476318,43683870.78600908,12,0.7693345933807395,2,0,0.12979093138310255
52,1,18454352.47249611,673201232.5403795,43691544.53063264,12,0.8109656645523816,2,0,0.1298023307704267
53,1,17524015.75428404,671351627.4615251,43451791.29175322,12,0.8066784526050218,2,0,0.1294457018181383
54,1,17624560.570810407,669965221.8007222,43272512.34345567,12,0.801678452605022,2,0,0.12917838399774983
55,1,17713022.074934468,668919261.648266,43137502.373403095,12,0.7966784526050215,2,0,0.12897670869010153
56,1,17793944.384037673,669704806.4539205,43238878.84772476,12,0.8318702425297335,2,0,0.12912817238590282
57,1,17460259.394764595,670276174.2359188,43312689.998243004,12,0.8281834326740195,2,0,0.1292383398458622
58,1,17531179.25163202,670723910.3743935,43370573.99990975,12,0.8219962961268319,2,0,0.12932466944767362
59,1,17298598.95664475,669383369.8612642,43197382.28886895,12,0.801314299126504,2,0,0.12906619504999653
60,1,17376924.186161816,669066295.3858625,43156468.38515523,12,0.7963142991265043,2,0,0.12900505878947655
61,1,17459706.0599045,668894265.2377557,43134278.47888335,12,0.7913142991265047,2,0,0.12897188904303566
62,1,17531971.734204896,668476315.4655057,43080391.547762066,12,0.7856594790302186,2,0,0.12889130265673585
63,1,17164533.345578644,667358147.6529297,42936389.97913992,12,0.8225619799934111,2,0,0.12867570473259488
64,1,17235152.74042198,668236132.8880342,43049439.66395907,12,0.8519427160679233,2,0,0.12884499219730813
65,1,17256208.519175407,670895110.262669,43392717.1944956,12,0.8469427160679226,2,0,0.12935767910875512
66,1,17340399.876633592,671228223.3654832,43435818.63007139,12,0.8419427160679231,2,0,0.12942190783423188
67,1,17101596.81825865,671963314.2925216,43531007.594521664,12,0.8379040466392009,2,0,0.12956364333774203
68,1,16761279.376830187,674238768.4386504,43826322.88853169,12,0.8627197202997395,2,0,0.1300023817675785
69,1,16856167.056110293,674497155.9544704,43859920.31752024,12,0.8561408281528019,2,0,0.13005220238610124
70,1,16973486.857522354,674464950.3957971,43855732.013678625,12,0.8511408281528015,2,0,0.13004599271746503
71,1,17071356.580043614,674177241.322903,43818324.58189742,12,0.8209318578468291,2,0,0.12999051850494092
72,1,17189423.73403,672857786.8195144,43646975.8472298,12,0.8159318578468293,2,0,0.12973610977600994
73,1,17322545.44719228,671491636.8119648,43469916.790207356,12,0.8109318578468293,2,0,0.12947269752037158
74,1,17371046.150181655,672502372.3192333,43600877.93065883,12,0.805931857846829,2,0,0.1296675810385446
75,1,16939286.616162624,674405788.2948502,43848038.556968346,12,0.8006263342690622,2,0,0.1300345854617665
76,1,17022583.375038,674573629.8490626,43869866.4797486,12,0.7988829373684636,2,0,0.130066947590479
77,1,16878584.69157472,673707520.3356775,43757286.578196466,12,0.7973099653016478,2,0,0.1298999499260279
78,1,16903955.216849484,675086016.2243489,43936536.32218643,12,0.7923099653016472,2,0,0.13016574263503974
79,1,16230952.374638896,676084323.4571859,44066577.805197716,12,0.7884040854664655,2,0,0.13035822981329134
80,1,16290502.525762958,676930428.1450744,44176943.53150272,12,0.8259848680869056,2,0,0.1305213702759867
81,1,16373212.915216729,676691629.1208491,44145780.65323459,12,0.8233776837140543,2,0,0.13047532658439515
82,1,16213580.29594317,679036407.7563806,44452246.45470082,12,0.8348163094274348,2,0,0.1309274317162948
83,1,16276545.497851763,679346215.0953544,44492817.98709921,12,0.7835411573051841,2,0,0.13098716677432024
84,1,16137483.367392506,680410724.521695,44632364.30712962,12,0.7821907923416805,2,0,0.13119241863362638
85,1,15831338.358004808,676429432.0128387,44111577.02764577,12,0.7589741565913123,2,0,0.13042477142481443
86,1,15932591.466497742,675146139.1219872,43944362.61229454,12,0.7539741565913124,2,0,0.13017733514537527
87,1,15337877.30763136,674819577.104321,43901861.92015969,12,0.7495462470773767,2,0,0.13011436955799183
88,1,15499637.083980896,672017466.1004642,43538023.982757054,12,0.7840251235849284,2,0,0.12957408454097613
89,1,14762144.222832678,669541450.2687268,43217787.53472124,12,0.783357039225935,2,0,0.1290966750971889
90,1,14463948.911732396,670426869.4802463,43332167.79074967,12,0.8214876182498697,2,0,0.12926739593340963
91,1,14518196.454927227,670802321.4720625,43380715.081934676,12,0.7955407088451879,2,0,0.12933978817108607
92,1,13635390.794454422,667216270.9666655,42918135.83712133,12,0.7495396853890018,2,0,0.12864834898268104
93,1,13365297.286908245,662427404.0120001,42304266.93045323,12,0.7466927473347119,2,0,0.1277249904645759
94,1,13448578.968678052,661257895.275566,42155023.29868789,12,0.7416927473347116,2,0,0.12749949331378685
95,1,13263177.910394477,659853836.6394413,41976196.58846675,12,0.7381646680346476,2,0,0.12722877176026323
96,1,13149671.615550935,657283245.8497066,41649780.5295422,12,0.7145163366247065,2,0,0.1267331269815016
97,1,13247672.882751044,656453828.1177038,41544732.14827391,12,0.7530460679171758,2,0,0.12657320399028837
98,1,13315247.277125081,656304766.6287158,41525867.10011502,12,0.7480460679171751,2,0,0.1265444629129351
99,1,13487438.44546612,652738158.5377018,41075758.95593752,12,0.7430460679171755,2,0,0.12585677248579302
100,1,13608128.46890845,650797403.6205873,40831864.92489139,12,0.7380460679171755,2,0,0.12548256860808324
101,1,13728085.802699333,648524034.7108669,40547095.00484139,12,0.710831505241488,2,0,0.12504423224011613
102,1,13349293.026509015,645821267.0169244,40209833.74067029,12,0.6911655507224941,2,0,0.12452310196101533
103,1,12873141.779553803,641970710.644051,39731779.91943409,12,0.6875234794212906,2,0,0.1237806624528822
104,1,12993894.758828437,639171441.4674538,39386039.96104856,12,0.6848420213107288,2,0,0.12324092537871646
105,1,12622507.662237557,632931092.9778965,38620727.90657695,12,0.7356962086788108,2,0,0.12203770152883194
106,1,12748242.58727852,630986893.4513718,38383826.67418436,12,0.7125025731630976,2,0,0.12166283348369576
107,1,12893868.344864558,628043021.3655618,38026502.35290586,12,0.706558070857381,2,0,0.12109521500684575
108,1,13040961.64735007,624477732.3449421,37595988.366568804,12,0.7015580708573815,2,0,0.12040777891437113
109,1,13183912.469442545,621351540.3458174,37220512.7223551,12,0.6965580708573811,2,0,0.11980500668474972
110,1,13081435.301864762,619890555.4845303,37045685.199321344,12,0.6952077058938774,2,0,0.11952330898271231
111,1,13268696.628127005,614348829.0757276,36386280.44431168,12,0.6648489208637244,2,0,0.11845478894801158
112,1,13417292.401572581,611304644.2387769,36026575.57950518,12,0.7087912170437677,2,0,0.11786782881182602
113,1,13626039.117634993,606121654.3636874,35418257.62862075,12,0.7037912170437672,2,0,0.11686847804770545
114,1,13392445.79328887,606273575.355943,35436014.62883655,12,0.6991196841970517,2,0,0.11689777047608278
115,1,13433287.04092901,606568674.2791904,35470519.43046209,12,0.6941196841970522,2,0,0.11695466955201113
116,1,13534959.075887067,604771305.6820104,35260620.225495085,12,0.6891554273787254,2,0,0.1166081125020676
117,1,13589826.062228693,604183656.8158176,35192128.89266358,12,0.6841919237290905,2,0,0.11649480582819449
118,1,13072158.987657856,604077218.4382516,35179730.466741174,12,0.7431246657606412,2,0,0.11647428306497946
119,1,13202764.76408326,601891169.6340317,34925572.709164694,12,0.738157679498793,2,0,0.11605278319800079
120,1,12720290.31902477,600552982.4656998,34770445.00379532,12,0.7338063440884578,2,0,0.1157947625571278
121,1,12799871.477033451,599790732.8619978,34682236.506624475,12,0.7288788078565743,2,0,0.11564779049230257
122,1,12833544.614917938,601145865.6417851,34839131.65838706,12,0.7744333616095975,2,0,0.11590907847696065
123,1,12901441.07892438,602031626.3780332,34941875.007147364,12,0.7694695934936557,2,0,0.11607986516378242
124,1,12245725.209513526,602110898.3352557,34951077.49107743,12,0.7446071958863747,2,0,0.11609514987259589
125,1,12340626.137217578,601592993.1240641,34890977.066751674,12,0.7418024486867697,2,0,0.11599529072160004
126,1,12384238.496197548,602210916.1403053,34962690.03755575,12,0.7794317937227015,2,0,0.11611443466232357
127,1,12020543.059261046,603223870.2985692,35080407.55768028,12,0.7756580731003416,2,0,0.11630974596650834
128,1,12086454.634197444,603056786.7249751,35060976.801060885,12,0.7689031610397937,2,0,0.11627752998674235
129,1,12121153.830236202,605082941.9077637,35296968.90031826,12,0.79753806700472,2,0,0.11666820019427611
130,1,12188037.82355289,605230463.2675469,35314182.04991197,12,0.7670230076603499,2,0,0.11669664431382418
131,1,12212914.186900752,606681544.8698132,35483721.40129079,12,0.7606220062710094,2,0,0.11697643253316756
132,1,12257656.837454889,607050987.4176005,35526950.630906306,12,0.7556220062710094,2,0,0.11704766606850678
133,1,12326385.885479456,606619645.6395596,35476481.019543186,12,0.786416755973824,2,0,0.11696449752180478
134,1,12408484.652126627,605897046.1213697,35392012.86879668,12,0.7814167559738232,2,0,0.11682517053138813
135,1,12229889.785762355,607111466.1876053,35534029.88240737,12,0.7792759497305203,2,0,0.11705932719586257
136,1,12271294.913636608,607637961.5296304,35595687.796620995,12,0.7743121816145786,2,0,0.11716084264062306
137,1,12334051.707494397,607819059.4483005,35616908.543173686,12,0.7438925156760623,2,0,0.11719576077624848
138,1,12379877.250603,608151801.1553652,35655915.13454917,12,0.73892874756012,2,0,0.11725991789158612
139,1,12496818.821149824,606189272.2381991,35426160.46749263,12,0.7339649794441782,2,0,0.11688151569126448
140,1,12559581.445654,605974263.2648569,35401034.34957673,12,0.7290012113282361,2,0,0.11684005904423626
141,1,12308523.409113202,605855423.4341189,35387150.45828037,12,0.766076334156788,2,0,0.11681714511260258
142,1,12364832.953295805,606148901.8265771,35421442.06971406,12,0.761076334156788,2,0,0.11687373172820945
143,1,12429753.463793414,606313704.0449232,35440705.738355435,12,0.7560835494093849,2,0,0.1169055078317331
144,1,12479603.510841975,607050640.7536733,35526910.0547143,12,0.7511197812934429,2,0,0.11704759922699852
145,1,12549711.249644553,606735968.860563,35490088.011126995,12,0.7461560131775009,2,0,0.1169869262169395
