collateral_pool,substep,token_supply,simulation,run,sentiment,funding_pool,timestep,token_price,subset
27642436.685754053,2,465419907.71225303,3,1,0.6749350954208484,16695871.549715016,55,0.11878493475549419,0
27285696.506932747,2,462406910.7619005,3,1,0.6513300457875436,16471265.83698906,56,0.1180159546576609,0
26963762.70814772,2,459670932.9217757,3,1,0.6940632892178806,15958219.375325568,57,0.11731767565445027,0
26905778.991219807,2,459176421.56476814,3,1,0.6907139515097918,15485407.922449978,58,0.11719146597088359,0
26756289.102963753,2,457899040.9190251,3,1,0.6857139515097912,15571087.186673457,59,0.11686545160375357,0
26431024.951273043,2,455107294.3061076,3,1,0.6807139515097913,15693649.181007639,60,0.11615293923852338,0
26206418.76959515,2,453169457.97293293,3,1,0.6757139515097913,15797009.407499649,61,0.11565836270969708,0
26058570.439841796,2,451889330.4925121,3,1,0.6509710623893912,15867175.42992365,62,0.1153316472926709,0
25886818.80294317,2,450397670.73969996,3,1,0.6472918171063728,15844736.279103667,63,0.11495094439733033,0
25762595.46006682,2,449315707.210537,3,1,0.6423389869176934,15906900.671796601,64,0.11467480458231645,0
25256411.542086974,2,444879728.2023619,3,1,0.6407927581002028,15866610.231117636,65,0.11354264957920772,0
25129846.19860323,2,443763633.90584666,3,1,0.6996868732970637,15956807.559708323,66,0.11325779887558353,0
24976674.473786294,2,442409150.20676637,3,1,0.6944394520377922,16032459.894702613,67,0.11291210618999668,0
24986865.492337085,2,442499397.21010506,3,1,0.6891434822425774,15564839.925577607,68,0.11293513912053066,0
24896128.986156907,2,441695227.3900908,3,1,0.6596182811310533,15625636.205254491,69,0.11272989809405143,0
24817440.736344285,2,440996650.29262626,3,1,0.631140561949568,15675847.052995345,70,0.11255160654792506,0
24594691.165939875,2,439013101.0869549,3,1,0.6254376543588892,15748337.495723648,71,0.11204536313401924,0
24350077.019047134,2,436824474.9349605,3,1,0.6204839506551859,15836177.580879752,72,0.11148677977658032,0
23874613.812637053,2,432538700.97162706,3,1,0.6155302469514817,15977046.281289112,73,0.11039296025537904,0
23705671.791005008,2,431005614.5221039,3,1,0.610576543247778,16046221.409703702,74,0.11000168439703367,0
23287936.15515646,2,427191197.10764456,3,1,0.5806937367327886,16167314.060898282,75,0.10902816496608808,0
23171494.021101177,2,426121858.2366842,3,1,0.5758326256216776,16209496.29175751,76,0.10875524722897859,0
22898281.59602986,2,423602232.1098118,3,1,0.5736536613365412,15368619.275065456,77,0.10811218572660336,0
22722936.1509201,2,421977231.0440301,3,1,0.5687925502254297,15433326.427975388,78,0.10769745132788522,0
22312377.835481606,2,418147709.09377277,3,1,0.5639314391143189,15552424.09189654,79,0.1067200769021929,0
21912037.90246877,2,414379420.9400017,3,1,0.5590936659580913,15667319.727918793,80,0.10575833062733794,0
21442971.72149313,2,409920162.6384005,3,1,0.5594179431024316,15441971.742310476,81,0.10462023425965725,0
21079208.93429829,2,406428307.055356,3,1,0.5552122016019241,15543774.662087958,82,0.10372903938222629,0
20839863.687288675,2,404114311.3936522,3,1,0.5504008808472073,15619886.857839795,83,0.10313845909301804,0
20710585.583769422,2,402858919.1759057,3,1,0.6027667492713529,15678549.387223113,84,0.10281805663449284,0
20325995.416350868,2,399100898.5783321,3,1,0.6026724096487116,15505843.610981423,85,0.10185893085560896,0
20225108.635529455,2,398109210.5850329,3,1,0.6637314944709581,15136545.659899741,86,0.10160583125322864,0
20229073.763836384,2,398148233.2861557,3,1,0.7103537410240044,15190684.406865427,87,0.10161579066607293,0
20129284.50907217,2,397164994.13860375,3,1,0.7054004699959671,15263182.885889504,88,0.10136484738656196,0
20247981.964132875,2,398334265.238894,3,1,0.7051200961641912,15022343.343829922,89,0.10166326992727831,0
20235335.299631,2,398209848.2309678,3,1,0.7003070120520419,14733905.678203527,90,0.10163151609396759,0
20202058.267655645,2,397882285.2313699,3,1,0.7300462683430556,14773662.566551,91,0.10154791513730288,0
20120047.27238752,2,397073855.0810558,3,1,0.7250462683430557,14852620.741617149,92,0.1013415867850597,0
20064849.688848957,2,396528812.3721284,3,1,0.7200462683430556,14917254.391992833,93,0.10120248043927157,0
20156922.522803538,2,397437559.37230235,3,1,0.7139692799522062,14551441.105214978,94,0.10143441175835828,0
20210759.601856537,2,397967962.98695517,3,1,0.7089692799522065,14602143.150804102,95,0.10156978189985115,0
20203740.899080135,2,397898854.71373737,3,1,0.7039692799522064,14652882.950008208,96,0.10155214401717959,0
20336878.248624917,2,399207726.48105985,3,1,0.755005573756913,14676294.825127264,97,0.10188619557988333,0
20435326.421700742,2,400172816.1709559,3,1,0.7323405844342115,14716995.568618465,98,0.10213250673664283,0
20330508.974627823,2,399145207.9746557,3,1,0.7273868807305081,14785492.423765318,99,0.10187023954409465,0
20389591.61694685,2,399724766.6339548,3,1,0.7224331770268043,14806540.353682242,100,0.10201815508528887,0
20487797.30038845,2,400686239.7786809,3,1,0.7174794733231005,14826903.879251111,101,0.10226354322376975,0
20469239.605116624,2,400504729.35036236,3,1,0.7125257696193967,14879053.256635152,102,0.10221721795055304,0
20375085.361841884,2,399582548.4557872,3,1,0.7075720659156931,14927886.62151323,103,0.10198185801948925,0
20343472.00455733,2,399272438.1087129,3,1,0.707247991841619,14791024.130521726,104,0.1019027113462726,0
20137440.246183887,2,397245445.21586424,3,1,0.6809619945657573,14870190.666578751,105,0.10138538019103603,0
20072064.006299213,2,396600091.94016343,3,1,0.6560977174067214,14922823.965538675,106,0.10122067248197997,0
20061905.32991998,2,396499717.5620061,3,1,0.651227613854858,14955047.560676143,107,0.10119505483270679,0
20021567.58931706,2,396100903.2376759,3,1,0.6463665027437471,14984622.494198672,108,0.10109326904161764,0
19822989.281492535,2,394131700.4156191,3,1,0.6415053916326358,15055400.721605072,109,0.10059068712609938,0
19789862.065803386,2,393802235.84627825,3,1,0.6366442805215248,15081711.316349423,110,0.1005066008489013,0
19759720.63176544,2,393502226.49919057,3,1,0.6364127990400433,14477220.837107735,111,0.10043003216301286,0
19466497.561833814,2,390571638.63993686,3,1,0.6088039710513451,14558586.130255923,112,0.09968208459590552,0
19341809.99103373,2,389318776.83684695,3,1,0.603944157967233,14605995.008667525,113,0.09936232795234207,0
19173324.069164414,2,387619395.88276196,3,1,0.5990843448831207,14658813.300004315,114,0.09892861024407311,0
19066648.33375611,2,386539581.57167524,3,1,0.5942245317990087,14699698.04786871,115,0.09865301895464812,0
18847741.297547355,2,384314216.37077546,3,1,0.5890657194157082,14764606.185255956,116,0.09808505902036989,0
18621847.99609601,2,382004239.3717737,3,1,0.5888342379342268,14671990.357723128,117,0.09749550437827932,0
18417153.218370665,2,379898907.41099143,3,1,0.564330443724438,14731172.777700366,118,0.09695817944770331,0
18090403.28707326,2,376513817.04455656,3,1,0.559470630640326,14818096.232995937,119,0.09609423329573291,0
17693887.096207954,2,372364628.38068557,3,1,0.5546108175562136,14926708.733996006,120,0.09503527321138934,0
17484904.725767914,2,370159098.71879697,3,1,0.5532835751249267,14840266.257133408,121,0.09447237572323394,0
16819245.32141837,2,363044654.46840376,3,1,0.5257601099019061,15012654.249695031,122,0.09265662013972538,0
16349469.976210268,2,357938680.67157024,3,1,0.5210404837336821,15136269.74622752,123,0.09135346839595616,0
16017196.577368604,2,354282782.3829923,3,1,0.5163208575654575,15224583.77344187,124,0.09042040637500383,0
15531839.550123392,2,348873708.4225009,3,1,0.511601231397233,15347102.15760252,125,0.08903989710404703,0
15129828.992230017,2,344329160.41562843,3,1,0.5068816052290089,15451715.089615993,126,0.08788003301240765,0
14718505.330059865,2,339616395.79344237,3,1,0.5021619790607846,15559275.93379718,127,0.08667723650781448,0
14231072.40617643,2,333945509.6021195,3,1,0.4974423528925602,15683096.438446885,128,0.08522990725721744,0
13619014.527072843,2,326685332.14745915,3,1,0.49682826455590395,15841001.93254617,129,0.08337695749942943,0
13366940.567424767,2,323647906.7516664,3,1,0.4921416419537157,15907775.449705366,130,0.08260174274929676,0
12907664.219298722,2,318039178.87335277,3,1,0.4874657160277898,16027386.229903137,131,0.08117027760556958,0
12371970.154338418,2,311369612.2033496,3,1,0.48278979010186374,16166459.02343018,132,0.07946806412347342,0
11803783.317930266,2,304135704.77392054,3,1,0.4781303715517511,16310926.879055265,133,0.07762181902782257,0
11307676.21229929,2,297675763.41211075,3,1,0.4780840752554549,15792149.652739253,134,0.07597310632672921,0
10861914.835249677,2,291749412.78856915,3,1,0.47340814932952874,15906054.659804706,135,0.07446057718800833,0
10284755.145797823,2,283892403.91135526,3,1,0.45592220526871696,15575802.520169843,136,0.07245530351709736,0
9879066.838152207,2,278236919.1248537,3,1,0.4559510857680467,15202345.892091785,137,0.0710119050284564,0
9504239.39828729,2,272907504.03543884,3,1,0.4513677524347131,15297465.364782844,138,0.0696517263743184,0
9223641.721802518,2,268848740.66444176,3,1,0.4889980535455242,15373631.937589116,139,0.06861584472374244,0
9086069.86586202,2,266836250.7830521,3,1,0.48427842737730037,15416796.578771783,140,0.0681022150416087,0
8809337.479954867,2,262741344.44971737,3,1,0.48063722997000274,15113904.534349501,141,0.06705710894800397,0
8568615.969561473,2,259126681.57649615,3,1,0.47592659787018043,15177548.812881757,142,0.06613457107103772,0
8396513.81933999,2,256511179.39778912,3,1,0.5339543180986106,15237700.07983242,143,0.06546703998673642,0
8232396.541479026,2,253991939.69024584,3,1,0.5292346919303862,15292059.777482005,144,0.06482407710668922,0
8030563.50136918,2,250859067.89868018,3,1,0.5245150657621624,15354397.803620819,145,0.06402450243188065,0
7966457.917528327,2,249855795.2684805,3,1,0.5197954395939374,15385607.720113045,146,0.06376844618687379,0
7733826.078118217,2,246180695.64743853,3,1,0.5150758134257133,15459935.082719954,147,0.06283048358262845,0
7569349.313222506,2,243548841.33647257,3,1,0.4958351761641796,15179178.120394833,148,0.06215877909076271,0
7444642.792447828,2,241534251.62001175,3,1,0.4912090079398803,15223741.888134263,149,0.06164461348662005,0
7282461.817323635,2,238888862.2662797,3,1,0.48658283971558103,15273794.529558716,150,0.06096945456759028,0
7132986.636314215,2,236424510.8263612,3,1,0.48261352032195887,15023326.649514925,151,0.06034050032615224,0
6866095.322074461,2,231959256.57460538,3,1,0.4826602492939213,14367050.621579286,152,0.059200873666070825,0
6713339.496771928,2,229364446.3563944,3,1,0.5439963294811214,14421347.535529932,153,0.05853862360464105,0
6655030.392720193,2,228366194.85867274,3,1,0.5410521264137631,13968840.728685776,154,0.05828384885809164,0
6585625.295276629,2,227172261.98575628,3,1,0.5362390423016136,14009405.963045508,155,0.05797913211507792,0
6663669.052999386,2,228514363.8434143,3,1,0.5987680815293498,13723415.19248976,156,0.058321664694702124,0
6667349.327984965,2,228577458.1840977,3,1,0.5939082684452374,13749959.309001666,157,0.05833776769549201,0
6727384.957006484,2,229604255.91572022,3,1,0.593721352557387,13535943.622811828,158,0.05859982804043385,0
6731186.381845465,2,229669117.67560235,3,1,0.5680835259849576,13022923.264548598,159,0.0586163821237209,0
6891997.737766829,2,232396379.0489626,3,1,0.650698925000366,13031589.399257954,160,0.05931243650155828,0
6912804.302199868,2,232746910.6718146,3,1,0.6457456539723283,13073386.929044385,161,0.05940189953324267,0
7028416.008018218,2,234685103.32717872,3,1,0.6228012510533623,13092867.175460892,162,0.059896567002974854,0
7102689.79438053,2,235921878.57801077,3,1,0.6178479800253248,13102814.763340758,163,0.060212218020567594,0
7235340.387001182,2,238114738.51047096,3,1,0.6128947089972874,13119692.267253049,164,0.06077188192769523,0
7318768.39161627,2,239483609.84220055,3,1,0.6126143351655117,12516848.75023205,165,0.0611212466392896,0
7462763.910928485,2,241828034.0550708,3,1,0.6719510444697017,12531829.72519902,166,0.06171959293378709,0
7535860.249230314,2,243009477.66076285,3,1,0.6670350893640815,12547926.317168722,167,0.0620211221535174,0
7640721.161778031,2,244694365.6819806,3,1,0.6621285473080067,12570806.86790108,168,0.06245114096095183,0
7774510.14041024,2,246827367.37848157,3,1,0.6618392863901198,12017099.568664944,169,0.06299552778917679,0
7965302.964575786,2,249837682.94357634,3,1,0.703829332670209,12024666.611126013,170,0.06376382354118038,0
8069374.8607550645,2,251464532.6425197,3,1,0.7008718751064914,12044620.70291516,171,0.06417902974990461,0
8232469.040292551,2,253993058.08108371,3,1,0.6959662147291331,12056544.292740714,172,0.06482436254351842,0
8406204.839219345,2,256659165.70079386,3,1,0.6910605543517742,12062907.430111602,173,0.06550480919913117,0
8535648.912310034,2,258627716.70251355,3,1,0.6861548939744159,12076903.158776997,174,0.06600722475641048,0
8706510.542187331,2,261203420.05659935,3,1,0.6830242433418988,12081184.36648973,175,0.06666459834485128,0
8789753.630974332,2,262449134.63764197,3,1,0.6781194814371369,12095373.98769108,176,0.06698253086724909,0
8910369.033832062,2,264243698.63509634,3,1,0.6737150579268559,12109743.480433438,177,0.06744054128712991,0
9034526.92592906,2,266078327.63128775,3,1,0.6688093975494976,12118560.991699561,178,0.0679087771360955,0
9120213.721237384,2,267337142.5503615,3,1,0.6639037371721389,12134910.700577643,179,0.06823005313987973,0
9291340.346078368,2,269833569.4120568,3,1,0.6609598471595217,11957132.822917514,180,0.06886719370257278,0
9371714.447925972,2,270998144.70011103,3,1,0.6347875280112008,11963870.329745926,181,0.06916441777338951,0
9511426.011804769,2,273010663.7971371,3,1,0.6299290374451627,11967990.258801086,182,0.06967805491196723,0
9543276.985732835,2,273467398.03908443,3,1,0.6262516734315527,11989528.8859034,183,0.06979462308241141,0
9602904.139372217,2,274320390.7489596,3,1,0.6213918603474411,12002849.89203982,184,0.07001232473571516,0
9664883.989928233,2,275204237.4627921,3,1,0.6165320472633284,12012516.330613768,185,0.07023790097879533,0
9672174.41335933,2,275308014.0423627,3,1,0.6116722341792166,12033282.907138921,186,0.07026438694131902,0
9716596.139031885,2,275939498.07146287,3,1,0.6068124210951041,12051379.290806528,187,0.07042555492737383,0
9717080.293199819,2,275946372.6802257,3,1,0.6019526080109924,12071020.33955936,188,0.0704273094719041,0
9737553.957694152,2,276236926.0409761,3,1,0.5970927949268799,12081157.53620338,189,0.07050146479149362,0
9762344.36957389,2,276588332.2677805,3,1,0.592232981842768,12093189.563092712,190,0.07059115104047428,0
9750885.570349194,2,276425958.3222555,3,1,0.5907961810751622,12117527.300009295,191,0.07054970979955275,0
9797146.225123342,2,277080899.5917231,3,1,0.5859350699640511,12128782.365019124,192,0.07071686456597603,0
9814191.08558603,2,277321824.4890653,3,1,0.5820020357759469,12142952.817169301,193,0.07077835365945388,0
9819171.089531418,2,277392176.1163457,3,1,0.5771396504548458,12157087.399416544,194,0.07079630887219397,0
9817305.827261573,2,277365827.9791352,3,1,0.577485008095873,11905624.439126574,195,0.07078958427423927,0
9793996.539846495,2,277036356.6317797,3,1,0.5557437245673684,11931216.045058744,196,0.07070549626714949,0
9746082.671684753,2,276357871.7170372,3,1,0.5517569867121676,11953537.116181355,197,0.07053233266801076,0
9689637.354564283,2,275556433.85806054,3,1,0.5470138174239954,11973677.131503591,198,0.07032778889536238,0
9589866.083436184,2,274134102.34188616,3,1,0.5422840876942654,12009352.277532466,199,0.06996478002197763,0
9534457.374626705,2,273341003.63556373,3,1,0.5375543579645358,12030085.07476288,200,0.06976236457621758,0
9504322.069342623,2,272908690.9532636,3,1,0.532824628234806,12046415.285709508,201,0.0696520293006738,0
9355700.683755793,2,270766513.87965,3,1,0.5280948985050764,12089581.584147653,202,0.06910530072351713,0
9230689.988629652,2,268951441.7370939,3,1,0.5233651687753467,12129133.680052316,203,0.06864205619431377,0
9114565.665270945,2,267254350.13817197,3,1,0.5186354390456169,12166185.386075292,204,0.06820892277756127,0
9022229.702999959,2,265897181.52842095,3,1,0.51617831235769,11961749.744502718,205,0.06786254484638529,0
8924888.292855559,2,264458900.77988505,3,1,0.5114936276730052,11993269.964964705,206,0.06749546539395125,0
8833789.24250967,2,263105732.64024568,3,1,0.5068089429883205,12023627.192509001,207,0.06715010846676185,0
8753252.956921188,2,261903639.4765167,3,1,0.5021242583036356,12047838.288283005,208,0.0668433090461581,0
8677423.430209834,2,260766734.81049278,3,1,0.49743957361895114,12074281.070573624,209,0.06655314709919564,0
8503353.586272683,2,258137983.4636718,3,1,0.4961597487791332,12122348.111863898,210,0.06588223454894522,0
8352201.803922888,2,255833424.09379342,3,1,0.49147506409444863,12164124.772837188,211,0.06529406259958286,0
8221010.400076451,2,253816232.119091,3,1,0.4871979078485677,12201517.644623322,212,0.06477923284448679,0
8186789.6636237465,2,253287414.14723757,3,1,0.543277418162525,12219033.06230286,213,0.06464426739233647,0
8094881.409390155,2,251861647.1605496,3,1,0.5385452753053819,12253318.605843822,214,0.06428038171472818,0
8003337.586953155,2,250433464.7546263,3,1,0.5338131324482391,12290121.264788948,215,0.06391587957140467,0
7864861.129995034,2,248257468.9264974,3,1,0.5290809895910963,12333034.843164211,216,0.0633605197378663,0
7875052.06889416,2,248418257.37704152,3,1,0.5865279300413746,12068512.249572309,217,0.06340155632717165,0
7855941.66261811,2,248116655.7241986,3,1,0.5817511443270886,12099843.17527648,218,0.06332458125141438,0
7798765.568520179,2,247212101.66033545,3,1,0.5549034706615966,11611371.820424676,219,0.06309372005773026,0
7734915.222148509,2,246198029.6806216,3,1,0.5501307433888695,11649990.794940878,220,0.06283490759192968,0
7659241.226019304,2,244990739.05499586,3,1,0.5453660798967619,11691101.229095116,221,0.06252678166989771,0
7585860.233900968,2,243814321.56249404,3,1,0.5406408732212469,11721394.36719413,222,0.062226535219807214,0
7528441.506379116,2,242889831.81505355,3,1,0.5359590550394288,11753100.65928005,223,0.06199058602100385,0
7434164.60598894,2,241364214.4436444,3,1,0.5312772368576107,11792848.498840967,224,0.06160121642825165,0
7305228.884819168,2,239261988.4705273,3,1,0.5272872652132135,11845336.757406691,225,0.0610646842109568,0
7100685.38050619,2,235888587.07382688,3,1,0.5226113392872874,11913753.903223654,226,0.06020372132954328,0
6944530.824947537,2,233280398.72246456,3,1,0.5036756383004642,11317704.902425215,227,0.059538056887578426,0
6848657.034882371,2,231664507.992463,3,1,0.5037223672724269,10966786.068010679,228,0.059125647637878025,0
6787763.042871828,2,230632300.18699366,3,1,0.49909619904812774,10992467.927515976,229,0.05886220652847323,0
6720047.197908559,2,229479003.65281424,3,1,0.4944708963506411,11017902.676528452,230,0.05856786103251104,0
6654995.740605442,2,228365600.317294,3,1,0.4937775969008498,10852578.722704288,231,0.05828369711864579,0
6602683.973907128,2,227466292.70960286,3,1,0.48919815764851315,10880342.240687607,232,0.05805417493075787,0
6535005.5433015525,2,226297509.35182074,3,1,0.4846323912399849,10905538.264282,233,0.05775587687217269,0
6491568.31381448,2,225544172.15110812,3,1,0.48009968095961114,10926922.99408815,234,0.057563609397677684,0
6432957.72656248,2,224523675.29192933,3,1,0.47556697067923737,10957252.630128682,235,0.05730315716770843,0
6386510.126296965,2,223711647.69164976,3,1,0.5369697661391328,10981152.128031226,236,0.05709591067068384,0
6443585.612366964,2,224709066.4705452,3,1,0.5359697687067649,10707484.317519043,237,0.05735047288990085,0
6465822.895500381,2,225096476.1888487,3,1,0.5312968715105034,10717858.373748194,238,0.05744934798602323,0
6393629.499612765,2,223836304.43595678,3,1,0.5266239743142418,10745942.434396954,239,0.057127725689753675,0
6340278.761866704,2,222900462.8931772,3,1,0.5219510771179798,10776192.733399196,240,0.05688887927438014,0
6292189.735832638,2,222053538.86959067,3,1,0.5172781799217184,10798841.634400837,241,0.05667272647726605,0
6338854.417409053,2,222875424.17770946,3,1,0.5126052827254568,10808408.122002887,242,0.05688248886835343,0
6278105.086294619,2,221804873.5743695,3,1,0.5079323855291948,10844871.487207845,243,0.056609261871693,0
6176374.09851187,2,220000460.79573822,3,1,0.5032594883329333,10880087.011984095,244,0.05614873783602108,0
6092102.116352022,2,218494435.543271,3,1,0.5029602560310594,10253841.29529424,245,0.05576436856347797,0
5984505.499095592,2,216556353.10913676,3,1,0.5029602560310592,9984413.33224942,246,0.05526972922451841,0
5955664.670175628,2,216033903.27810878,3,1,0.49828735883479774,10006475.187726183,247,0.05513638905564439,0
5870057.214172095,2,214475634.382714,3,1,0.4936355712232112,10041664.928264115,248,0.05473868610825475,0
5689154.640479298,2,211144932.76949787,3,1,0.4691842151885353,10092721.095812043,249,0.05388862110832676,0
5617634.657017295,2,209813553.70358324,3,1,0.46943255241423365,9902006.022409178,250,0.053548825210345374,0
5486560.440529084,2,207351355.05213693,3,1,0.41902657670098564,9940039.613309145,251,0.052920420405736246,0
5246864.7844594605,2,202771414.1902197,3,1,0.41444444930525043,10006923.472477064,252,0.051751523314202276,0
4963178.416630694,2,197213544.05187726,3,1,0.4101808264617531,10086616.918479683,253,0.05033303813378177,0
4915076.714687994,2,196255548.6889873,3,1,0.4059500572309839,10102982.78566863,254,0.05008853759826255,0
4824136.270735344,2,194431477.98698163,3,1,0.4017650441591003,10136945.752539052,255,0.04962299644770843,0
4773202.18879339,2,193402333.3805021,3,1,0.4551523922166715,10159176.806715552,256,0.049360337131016244,0
4730815.7335522715,2,192541703.63789314,3,1,0.4526734544022513,10182548.775830101,257,0.04914068634657313,0
4635685.630366686,2,190596000.12213844,3,1,0.44834012106891796,10218576.576154973,258,0.04864410194753331,0
4555738.182806861,2,188945334.4854283,3,1,0.4440067877355846,10245136.060354162,259,0.04822281741133127,0
4442050.185995067,2,186572883.8182045,3,1,0.43969563236116865,10286148.294689532,260,0.047617318177097745,0
4413628.430656521,2,185975047.4535622,3,1,0.4977521954131218,10068105.716832848,261,0.0474647377816489,0
4404159.3172461,2,185775442.4809174,3,1,0.49345846229627205,10087036.818275914,262,0.047413794400715685,0
4335413.1219496075,2,184319820.08318722,3,1,0.4892679861057956,9779462.187247034,263,0.0470422889952144,0
4297107.68792786,2,183503736.8868429,3,1,0.4849822718200813,9798560.76169502,264,0.046834007424902305,0
4323343.861953403,2,184063079.35473597,3,1,0.48069655753436724,9810444.992074577,265,0.04697676336948845,0
4298218.625365673,2,183527456.09656054,3,1,0.4768870337248433,9677351.268428298,266,0.046840061065350595,0
4266139.872018608,2,182841316.28186634,3,1,0.4773632242010339,9503258.241826897,267,0.04666494377498323,0
4107227.598564212,2,179403610.40200293,3,1,0.4366732477020709,9549960.831458498,268,0.04578756903900478,0
4125322.004007396,2,179798357.72881252,3,1,0.4708361343437682,9560390.647961807,269,0.04588831684691542,0
4045474.201978501,2,178049808.93014273,3,1,0.4664493418909381,9591962.8962275,270,0.045442050472131984,0
3980984.392565774,2,176624941.66423312,3,1,0.46206254943810804,9620696.037918597,271,0.0450783944221614,0
3983679.5939062205,2,176684720.75250453,3,1,0.45767575698527774,9634370.928936996,272,0.045093651300911954,0
3939807.373788101,2,175709113.77305013,3,1,0.4532889645324476,9657774.101302352,273,0.04484465591098303,0
3837566.4959826367,2,173414237.58563513,3,1,0.4485505405054863,9689425.605503337,274,0.04425895531314234,0
3761791.1776329195,2,171693611.4290529,3,1,0.44416958812453394,9718970.800370237,275,0.043819815383024485,0
3697559.967991261,2,170221497.5865093,3,1,0.4432833169388969,9317910.999426996,276,0.043444101014469126,0
3644112.957452469,2,168986771.6365775,3,1,0.4389023645579446,9345186.287504481,277,0.04312897302150359,0
3678807.096003597,2,169789293.69191703,3,1,0.5048180333392769,9368836.54337049,278,0.04333379350383305,0
3736686.752370988,2,171119751.19787207,3,1,0.5004240742340997,9384228.601440959,279,0.04367335420035902,0
3792777.003656613,2,172399280.3081964,3,1,0.496043121853147,9389917.697043408,280,0.04399991690077019,0
3794440.220695228,2,172437076.6236513,3,1,0.4916621694721951,9414040.471934432,281,0.04400956331423664,0
3818700.996192933,2,172987459.71549028,3,1,0.48731667973849596,9426172.19330105,282,0.044150032637897456,0
3851155.147873757,2,173720992.31680384,3,1,0.48298334640516255,9439994.592119347,283,0.04433724556270842,0
3785938.613429436,2,172243791.9368223,3,1,0.4786500130718296,9467127.618028635,284,0.04396023300297626,0
3757182.00675675,2,171588394.56405172,3,1,0.47431667973849584,9492851.10605744,285,0.043792961829411406,0
3697134.8567451015,2,170211712.05853716,3,1,0.47250426775153953,9527275.842963805,286,0.04344160354222426,0
3694816.2062021354,2,170158329.72450373,3,1,0.468183753535809,9544877.165065428,287,0.0434279792494938,0
3717779.3889889885,2,170686275.4115001,3,1,0.4638943974837242,9552134.195934575,288,0.043562722076229694,0
3733011.1387981474,2,171035569.02387533,3,1,0.45964911446485657,9560414.42199892,289,0.0436518691416409,0
3697615.9175655493,2,170222785.4336815,3,1,0.4554232578141848,9579683.675462717,290,0.04344442970011361,0
3612375.010991479,2,168249277.76114628,3,1,0.45579299171831233,9620275.260719057,291,0.04294074909634688,0
3564288.815618282,2,167125699.44715473,3,1,0.45158738424167705,9639526.341088394,292,0.0426539883142905,0
3630503.7083767867,2,168670928.75586393,3,1,0.5061299498493871,9338696.366489127,293,0.043048363285312974,0
3657835.474700877,2,169304646.65064788,3,1,0.501643968540976,9350934.669237528,294,0.043210101400803815,0
3672059.7934587756,2,169633516.90323865,3,1,0.497157987232565,9359276.647165406,295,0.04329403599588601,0
3608970.4915401004,2,168169974.95303902,3,1,0.4926720059241534,9391269.216889646,296,0.042920509354275584,0
3609786.479584608,2,168188985.48991948,3,1,0.48818602461574234,9410172.175840896,297,0.042925361242528735,0
3605367.7503232667,2,168086014.1415111,3,1,0.4837000433073313,9427041.07021458,298,0.04289908079190835,0
3573675.3018256864,2,167345615.91731587,3,1,0.47921406199891997,9444506.6712271,299,0.042710115615952685,0
3581599.0608373643,2,167531037.36856288,3,1,0.4747280806905088,9462783.380038433,300,0.04275743906435632,0
3634228.197478132,2,168757425.2932454,3,1,0.4702420993820974,9469501.971810432,301,0.04307043901817094,0
3743102.5542037385,2,171266592.45536807,3,1,0.5205479309476403,8775229.674575398,302,0.04371083117309277,0
3785336.4992321446,2,172230094.599523,3,1,0.5158283047794164,8784682.103347577,303,0.043956737154839005,0
3852088.3596653184,2,173742039.07450393,3,1,0.5129454524500354,8633350.591330256,304,0.04434261713727751,0
3910594.669466367,2,175056481.7775756,3,1,0.5082581433171565,8644197.95685179,305,0.04467809051977996,0
3895412.7209190656,2,174716343.86850494,3,1,0.48933963578162776,8659971.55990873,306,0.044591280182131474,0
3928984.5435434133,2,175467607.33369645,3,1,0.48929333948533116,8478146.894265067,307,0.04478301839577087,0
3983724.1358927456,2,176685708.51598638,3,1,0.4676084686726156,8484436.009795403,308,0.045093903398896594,0
3994180.4595250324,2,176917435.43463987,3,1,0.4630251353392823,8500426.916056741,309,0.04515304497504585,0
4018848.4499282325,2,177462914.04645747,3,1,0.4584418020059488,8508871.818247817,310,0.045292262572405984,0
3882144.035943221,2,174418527.72001535,3,1,0.43602524918780694,8282928.951149166,311,0.044515271246584734,0
3859000.3751051757,2,173897846.69280893,3,1,0.4315138190345075,8297145.663278061,312,0.04438238251359273,0
3844631.9533244884,2,173573803.21877134,3,1,0.4270320616766389,8313542.586094145,313,0.04429967981376474,0
3802920.125637974,2,172629652.32352254,3,1,0.42259280934019045,8332123.903092635,314,0.04405871267713592,0
3816204.373252675,2,172930901.86059463,3,1,0.49155260895075514,8081576.453487764,315,0.04413559788555368,0
3847849.755780411,2,173646425.1758198,3,1,0.4889509019008402,8091219.235912888,316,0.044318214462340945,0
3871624.1076087556,2,174182045.6206897,3,1,0.4842239683249751,8103694.424391463,317,0.04445491604846414,0
3861965.2401188174,2,173964636.6123429,3,1,0.48408507943608653,8043433.031242779,318,0.04439942870371632,0
3927765.0059182276,2,175440373.07575232,3,1,0.4793165609175678,8048832.483774861,319,0.044776067641195474,0
3942401.7059991523,2,175766955.7881592,3,1,0.47458649345620496,8060100.479936181,320,0.04485941840798199,0
3975159.24500027,2,176495671.75339782,3,1,0.517245394559461,8072116.324656937,321,0.04504540202611221,0
4007728.6644665822,2,177217232.1717547,3,1,0.517152801966868,7912624.587677333,322,0.045229559398404194,0
